State ,Location,Shell Length,Shell Width,Aperture Length,Weight,Condition,Infection status,Combo,Individual,Trial,Baseline,Water,Refuge
NC,AB,18.74,13.63,5.54,1.7,pw,0,0,98,3,21,8,8
NC,AB,18.89,13.5,5.6,1.54,pw,0,0,99,2,0.01,0.1,9
NC,AB,18.89,13.5,5.6,1.54,pw,0,0,99,1,16,6,9
NC,AB,18.89,13.5,5.6,1.54,pw,0,0,99,3,20,8,9
NC,AB,18.91,13.32,5.91,1.68,pw,0,1,100,1,0.01,0.1,9
NC,AB,18.91,13.32,5.91,1.68,pw,0,1,100,2,0.01,0.1,9
NC,AB,18.91,13.32,5.91,1.68,pw,0,1,100,3,0.01,0.1,9
NC,AB,18.21,13.2,5.69,1.59,pw,1,2,101,3,9,9,9
NC,AB,18.21,13.2,5.69,1.59,pw,1,2,101,2,16,8,0.1
NC,AB,18.21,13.2,5.69,1.59,pw,1,2,101,1,18,9,9
NC,AB,18.09,13.1,5.99,1.43,pw,0,1,102,2,0.01,0.1,0.1
NC,AB,18.09,13.1,5.99,1.43,pw,0,1,102,1,0.01,0.1,2
NC,AB,18.09,13.1,5.99,1.43,pw,0,1,102,3,29,9,9
NC,AB,18.28,13.29,5.11,1.62,pw,1,2,103,2,6,4,0.1
NC,AB,18.28,13.29,5.11,1.62,pw,1,2,103,1,12,8,0.1
NC,AB,18.28,13.29,5.11,1.62,pw,1,2,103,3,16,8,9
NC,AB,17.93,13.31,6.13,1.43,pw,0,1,104,1,0.01,0.1,9
NC,AB,17.93,13.31,6.13,1.43,pw,0,1,104,2,0.01,0.1,9
NC,AB,17.93,13.31,6.13,1.43,pw,0,1,104,3,0.01,0.1,9
NC,AB,17.54,12.18,5.27,1.26,pw,0,1,105,1,18,9,0.1
NC,AB,17.54,12.18,5.27,1.26,pw,0,1,105,2,24,9,0.1
NC,AB,17.54,12.18,5.27,1.26,pw,0,1,105,3,25,9,9
NC,AB,16.7,12.62,5.71,1.26,pw,0,1,106,1,21,6,0.1
NC,AB,16.7,12.62,5.71,1.26,pw,0,1,106,2,21,8,0.1
NC,AB,16.7,12.62,5.71,1.26,pw,0,1,106,3,27,9,9
NC,AB,18.33,13,5.31,1.63,pw,0,1,107,2,19,6,9
NC,AB,18.33,13,5.31,1.63,pw,0,1,107,1,20,6,0.1
NC,AB,18.33,13,5.31,1.63,pw,0,1,107,3,29,9,9
NC,AB,17.71,12.33,5.27,1.28,pw,0,1,108,1,16,6,0.1
NC,AB,17.71,12.33,5.27,1.28,pw,0,1,108,3,24,8,0.1
NC,AB,17.71,12.33,5.27,1.28,pw,0,1,108,2,26,9,0.1
NC,AB,18.4,13.45,6.1,1.55,pw,1,2,109,1,15,8,0.1
NC,AB,18.4,13.45,6.1,1.55,pw,1,2,109,2,18,8,9
NC,AB,18.4,13.45,6.1,1.55,pw,1,2,109,3,24,9,9
NC,AB,18.02,12.56,5.55,1.27,pw,0,1,110,1,0.01,0.1,0.1
NC,AB,18.02,12.56,5.55,1.27,pw,0,1,110,3,6,4,9
NC,AB,18.02,12.56,5.55,1.27,pw,0,1,110,2,15,6,0.1
NC,AB,17.43,12.58,5.43,1.37,pw,0,1,111,1,0.01,0.1,0.1
NC,AB,17.43,12.58,5.43,1.37,pw,0,1,111,3,0.01,0.1,9
NC,AB,17.43,12.58,5.43,1.37,pw,0,1,111,2,3,2,0.1
NC,AB,16.38,12.51,5.77,1.67,pw,1,2,112,3,15,4,9
NC,AB,16.38,12.51,5.77,1.67,pw,1,2,112,1,21,6,0.1
NC,AB,16.38,12.51,5.77,1.67,pw,1,2,112,2,29,9,0.1
NC,AB,20.52,14.77,6.94,2.01,pw,0,1,113,1,9,4,0.1
NC,AB,20.52,14.77,6.94,2.01,pw,0,1,113,3,13,6,9
NC,AB,20.52,14.77,6.94,2.01,pw,0,1,113,2,28,9,8
NC,AB,22.03,13.97,6.12,2.39,pw,0,1,114,1,9,4,0.1
NC,AB,22.03,13.97,6.12,2.39,pw,0,1,114,3,9,6,9
NC,AB,22.03,13.97,6.12,2.39,pw,0,1,114,2,21,9,2
NC,AB,20.24,12.76,6.62,1.63,pw,0,1,115,1,0.01,0.1,9
NC,AB,20.24,12.76,6.62,1.63,pw,0,1,115,3,21,8,9
NC,AB,20.24,12.76,6.62,1.63,pw,0,1,115,2,23,9,9
NC,AB,18.65,13.01,6.34,1.66,pw,0,1,116,2,0.01,0.1,0.1
NC,AB,18.65,13.01,6.34,1.66,pw,0,1,116,1,0.01,0.1,9
NC,AB,18.65,13.01,6.34,1.66,pw,0,1,116,3,18,6,0.1
NC,AB,18.73,13.06,6.11,1.52,pw,0,1,117,1,21,9,9
NC,AB,18.73,13.06,6.11,1.52,pw,0,1,117,2,26,9,0.1
NC,AB,18.73,13.06,6.11,1.52,pw,0,1,117,3,29,9,0.1
NC,AB,19.23,13.25,5.62,1.47,pw,1,2,118,1,19,9,9
NC,AB,19.23,13.25,5.62,1.47,pw,1,2,118,2,27,9,0.1
NC,AB,19.23,13.25,5.62,1.47,pw,1,2,118,3,27,9,0.1
NC,AB,18.99,13.54,5.68,1.72,pw,0,0,119,2,0.01,0.1,0.1
NC,AB,18.99,13.54,5.68,1.72,pw,0,0,119,1,0.01,0.1,9
NC,AB,18.99,13.54,5.68,1.72,pw,0,0,119,3,15,8,0.1
NC,AB,18.41,12.99,6.37,1.23,pw,0,0,120,1,0.01,0.1,9
NC,AB,18.41,12.99,6.37,1.23,pw,0,0,120,2,0.01,0.1,9
NC,AB,18.41,12.99,6.37,1.23,pw,0,0,120,3,25,8,6
NC,AB,19.73,13.66,6.13,1.69,pw,0,0,121,2,0.01,0.1,9
NC,AB,19.73,13.66,6.13,1.69,pw,0,0,121,3,3,2,0.1
NC,AB,19.73,13.66,6.13,1.69,pw,0,0,121,1,12,4,0.1
NC,AB,18.85,13.63,5.55,1.29,pw,0,0,122,1,0.01,0.1,9
NC,AB,18.85,13.63,5.55,1.29,pw,0,0,122,2,0.01,0.1,9
NC,AB,18.85,13.63,5.55,1.29,pw,0,0,122,3,15,8,9
NC,AB,18.07,13.04,5.87,1.49,pw,0,0,123,1,0.01,0.1,9
NC,AB,18.07,13.04,5.87,1.49,pw,0,0,123,3,28,9,0.1
NC,AB,18.07,13.04,5.87,1.49,pw,0,0,123,2,29,9,9
NC,AB,20.76,13.56,6.65,1.95,pw,0,0,124,1,0.01,0.1,0.1
NC,AB,20.76,13.56,6.65,1.95,pw,0,0,124,2,0.01,0.1,9
NC,AB,20.76,13.56,6.65,1.95,pw,0,0,124,3,0.01,0.1,9
NC,AB,19.27,13.93,6.27,1.84,pw,0,0,125,1,0.01,0.1,9
NC,AB,19.27,13.93,6.27,1.84,pw,0,0,125,3,9,4,9
NC,AB,19.27,13.93,6.27,1.84,pw,0,0,125,2,24,8,9
NC,AB,19.38,13.68,5.86,1.87,pw,0,0,126,1,0.01,2,9
NC,AB,19.38,13.68,5.86,1.87,pw,0,0,126,3,9,4,9
NC,AB,19.38,13.68,5.86,1.87,pw,0,0,126,2,24,0.1,0.1
NC,AB,20.27,14.07,7.22,1.95,pw,0,0,127,1,0.01,0.1,9
NC,AB,20.27,14.07,7.22,1.95,pw,0,0,127,2,0.01,0.1,9
NC,AB,20.27,14.07,7.22,1.95,pw,0,0,127,3,0.01,8,9
NC,AB,19.56,13.83,5.88,1.88,pw,0,0,128,1,0.01,0.1,0.1
NC,AB,19.56,13.83,5.88,1.88,pw,0,0,128,2,0.01,0.1,0.1
NC,AB,19.56,13.83,5.88,1.88,pw,0,0,128,3,13,8,9
NC,AB,18.9,13.43,5.89,1.75,pw,0,1,129,2,0.01,0.1,0.1
NC,AB,18.9,13.43,5.89,1.75,pw,0,1,129,1,10,6,0.1
NC,AB,18.9,13.43,5.89,1.75,pw,0,1,129,3,16,9,2
NC,AB,18.94,12.65,5.81,1.62,pw,0,1,130,2,0.01,0.1,9
NC,AB,18.94,12.65,5.81,1.62,pw,0,1,130,1,12,6,0.1
NC,AB,18.94,12.65,5.81,1.62,pw,0,1,130,3,21,9,9
NC,AB,19.62,13.79,5.78,1.58,pw,0,1,131,3,3,2,9
NC,AB,19.62,13.79,5.78,1.58,pw,0,1,131,2,9,8,9
NC,AB,19.62,13.79,5.78,1.58,pw,0,1,131,1,12,9,9
NC,AB,19.72,13.52,5.86,1.85,pw,0,1,132,2,6,2,4
NC,AB,19.72,13.52,5.86,1.85,pw,0,1,132,3,6,9,9
NC,AB,19.72,13.52,5.86,1.85,pw,0,1,132,1,12,9,4
NC,AB,19,14.33,6.1,1.72,pw,1,2,133,1,0.01,0.1,0.1
NC,AB,19,14.33,6.1,1.72,pw,1,2,133,3,0.01,0.1,9
NC,AB,19,14.33,6.1,1.72,pw,1,2,133,2,21,8,2
NC,AB,19.05,13.55,5.24,1.66,pw,0,0,134,2,22,9,0.1
NC,AB,19.05,13.55,5.24,1.66,pw,0,0,134,3,26,9,9
NC,AB,19.05,13.55,5.24,1.66,pw,0,0,134,1,27,9,9
NC,AB,18.32,13.43,5.56,1.59,pw,0,0,135,2,12,6,9
NC,AB,18.32,13.43,5.56,1.59,pw,0,0,135,1,26,9,9
NC,AB,18.32,13.43,5.56,1.59,pw,0,0,135,3,27,9,0.1
NC,AB,18.99,13.08,6.38,1.41,pw,0,0,136,2,18,8,0.1
NC,AB,18.99,13.08,6.38,1.41,pw,0,0,136,3,21,8,6
NC,AB,18.99,13.08,6.38,1.41,pw,0,0,136,1,26,9,9
NC,AB,18.11,11.84,5.11,1.29,pw,0,0,137,1,0.01,0.1,9
NC,AB,18.11,11.84,5.11,1.29,pw,0,0,137,2,0.01,0.1,9
NC,AB,18.11,11.84,5.11,1.29,pw,0,0,137,3,10,6,9
NC,AB,18.77,12.71,5.72,1.54,pw,0,0,138,2,12,8,0.1
NC,AB,18.77,12.71,5.72,1.54,pw,0,0,138,3,24,9,0.1
NC,AB,18.77,12.71,5.72,1.54,pw,0,0,138,1,26,9,0.1
NC,AB,18.05,13.85,5.86,1.38,pw,0,0,139,1,0.01,0.1,0.1
NC,AB,18.05,13.85,5.86,1.38,pw,0,0,139,2,0.01,0.1,9
NC,AB,18.05,13.85,5.86,1.38,pw,0,0,139,3,3,2,9
NC,AB,17.57,12.55,5.67,1.41,pw,0,0,140,1,7,4,9
NC,AB,17.57,12.55,5.67,1.41,pw,0,0,140,3,18,4,9
NC,AB,17.57,12.55,5.67,1.41,pw,0,0,140,2,25,8,9
NC,AB,18.68,13.16,5.66,1.56,pw,0,0,141,3,0.01,0.1,9
NC,AB,18.68,13.16,5.66,1.56,pw,0,0,141,1,6,9,2
NC,AB,18.68,13.16,5.66,1.56,pw,0,0,141,2,16,8,9
NC,AB,19.69,14.09,6.6,1.93,pw,0,0,142,2,15,8,0.1
NC,AB,19.69,14.09,6.6,1.93,pw,0,0,142,1,20,9,0.1
NC,AB,19.69,14.09,6.6,1.93,pw,0,0,142,3,24,0.1,9
NC,AB,19.75,13.79,6.04,1.87,pw,0,0,143,1,18,8,0.1
NC,AB,19.75,13.79,6.04,1.87,pw,0,0,143,2,18,6,0.1
NC,AB,19.75,13.79,6.04,1.87,pw,0,0,143,3,27,9,9
NC,AB,18.23,13.03,6.03,1.59,pw,0,0,144,1,0.01,0.1,0.1
NC,AB,18.23,13.03,6.03,1.59,pw,0,0,144,2,0.01,0.1,0.1
NC,AB,18.23,13.03,6.03,1.59,pw,0,0,144,3,26,9,9
NC,AB,18.85,13.41,6.28,1.63,pw,0,0,145,1,0.01,0.1,0.1
NC,AB,18.85,13.41,6.28,1.63,pw,0,0,145,2,0.01,0.1,0.1
NC,AB,18.85,13.41,6.28,1.63,pw,0,0,145,3,12,4,9
NC,AB,19.21,14.15,6.29,1.73,pw,0,0,146,1,0.01,0.1,0.1
NC,AB,19.21,14.15,6.29,1.73,pw,0,0,146,2,0.01,0.1,0.1
NC,AB,19.21,14.15,6.29,1.73,pw,0,0,146,3,15,6,9
NC,AB,19.48,13.7,6.1,1.78,pw,0,0,147,1,0.01,0.1,0.1
NC,AB,19.48,13.7,6.1,1.78,pw,0,0,147,2,0.01,0.1,9
NC,AB,19.48,13.7,6.1,1.78,pw,0,0,147,3,12,6,9
NC,AB,18.55,13.27,5.31,1.61,pw,0,0,148,1,9,2,0.1
NC,AB,18.55,13.27,5.31,1.61,pw,0,0,148,2,19,8,9
NC,AB,18.55,13.27,5.31,1.61,pw,0,0,148,3,24,9,9
NC,AB,19.52,13.36,6.01,1.8,pw,0,0,149,2,0.01,0.1,0.1
NC,AB,19.52,13.36,6.01,1.8,pw,0,0,149,1,0.01,0.1,9
NC,AB,19.52,13.36,6.01,1.8,pw,0,0,149,3,24,6,9
NC,AB,18.2,12.7,6.19,1.33,pw,0,0,150,1,24,9,0.1
NC,AB,18.2,12.7,6.19,1.33,pw,0,0,150,3,29,9,0.1
NC,AB,18.2,12.7,6.19,1.33,pw,0,0,150,2,29,9,2
NC,AB,18.78,14.01,6.59,1.81,pw,0,0,151,1,0.01,0.1,0.1
NC,AB,18.78,14.01,6.59,1.81,pw,0,0,151,2,16,6,0.1
NC,AB,18.78,14.01,6.59,1.81,pw,0,0,151,3,28,9,9
NC,AB,19.79,13.6,6,1.69,pw,0,0,152,1,4,2,0.1
NC,AB,19.79,13.6,6,1.69,pw,0,0,152,2,10,4,9
NC,AB,19.79,13.6,6,1.69,pw,0,0,152,3,21,8,9
NC,AB,18.35,12.38,5.08,1.36,pw,0,0,153,1,9,2,0.1
NC,AB,18.35,12.38,5.08,1.36,pw,0,0,153,2,29,9,0.1
NC,AB,18.35,12.38,5.08,1.36,pw,0,0,153,3,29,9,0.1
NC,AB,17.95,12.88,6.03,1.41,pw,0,0,154,2,0.01,0.1,0.1
NC,AB,17.95,12.88,6.03,1.41,pw,0,0,154,1,0.01,0.1,6
NC,AB,17.95,12.88,6.03,1.41,pw,0,0,154,3,0.01,0.1,9
NC,AB,17.98,12.23,5.76,1.29,pw,0,0,155,2,0.01,0.1,0.1
NC,AB,17.98,12.23,5.76,1.29,pw,0,0,155,3,0.01,0.1,0.1
NC,AB,17.98,12.23,5.76,1.29,pw,0,0,155,1,21,9,0.1
NC,AB,18.67,13.2,6.27,1.36,pw,0,0,156,1,1,8,9
NC,AB,18.67,13.2,6.27,1.36,pw,0,0,156,2,23,0.1,0.1
NC,AB,18.67,13.2,6.27,1.36,pw,0,0,156,3,24,0.1,9
NC,AB,16.79,12.38,5.63,1.14,pw,0,0,157,2,0.01,0.1,0.1
NC,AB,16.79,12.38,5.63,1.14,pw,0,0,157,1,0.01,0.1,4
NC,AB,16.79,12.38,5.63,1.14,pw,0,0,157,3,21,8,9
NC,AB,16.23,12.07,5.83,1.11,pw,0,0,158,3,4,2,9
NC,AB,16.23,12.07,5.83,1.11,pw,0,0,158,2,27,9,0.1
NC,AB,16.23,12.07,5.83,1.11,pw,0,0,158,1,27,9,9
NC,AB,18.05,12.21,5.96,1.32,pw,0,0,159,1,0.01,0.1,0.1
NC,AB,18.05,12.21,5.96,1.32,pw,0,0,159,2,0.01,0.1,4
NC,AB,18.05,12.21,5.96,1.32,pw,0,0,159,3,3,2,0.1
NC,AB,17.06,12.15,5.61,1.25,pw,0,0,160,1,0.01,0.1,0.1
NC,AB,17.06,12.15,5.61,1.25,pw,0,0,160,2,0.01,0.1,4
NC,AB,17.06,12.15,5.61,1.25,pw,0,0,160,3,18,6,0.1
NC,AB,17.36,12.83,5.7,1.49,pw,0,0,161,1,0.01,0.1,9
NC,AB,17.36,12.83,5.7,1.49,pw,0,0,161,2,0.01,0.1,9
NC,AB,17.36,12.83,5.7,1.49,pw,0,0,161,3,3,2,9
NC,AB,19.77,14.06,5.61,2.03,pw,0,0,162,1,0.01,0.1,0.1
NC,AB,19.77,14.06,5.61,2.03,pw,0,0,162,2,14,9,9
NC,AB,19.77,14.06,5.61,2.03,pw,0,0,162,3,21,8,0.1
NC,AB,17.67,12.93,5.77,1.28,pw,0,0,163,1,0.01,0.1,0.1
NC,AB,17.67,12.93,5.77,1.28,pw,0,0,163,2,0.01,0.1,0.1
NC,AB,17.67,12.93,5.77,1.28,pw,0,0,163,3,28,9,0.1
NC,AB,18.01,13.48,6.08,1.43,pw,0,1,164,1,0.01,0.1,0.1
NC,AB,18.01,13.48,6.08,1.43,pw,0,1,164,2,0.01,0.1,9
NC,AB,18.01,13.48,6.08,1.43,pw,0,1,164,3,3,2,4
NC,AB,17.56,12.21,5.31,1.25,pw,1,2,165,1,0.01,0.1,0.1
NC,AB,17.56,12.21,5.31,1.25,pw,1,2,165,3,0.01,0.1,0.1
NC,AB,17.56,12.21,5.31,1.25,pw,1,2,165,2,0.01,0.1,8
NC,AB,18.62,12.8,5.17,1.43,pw,0,1,166,1,0.01,0.1,0.1
NC,AB,18.62,12.8,5.17,1.43,pw,0,1,166,2,26,8,0.1
NC,AB,18.62,12.8,5.17,1.43,pw,0,1,166,3,27,9,0.1
NC,AB,17.69,12.81,5.68,1.35,pw,0,1,167,1,10,4,0.1
NC,AB,17.69,12.81,5.68,1.35,pw,0,1,167,3,13,4,0.1
NC,AB,17.69,12.81,5.68,1.35,pw,0,1,167,2,25,8,0.1
NC,AB,17.31,12.04,5.35,1.18,pw,0,1,168,1,0.01,0.1,0.1
NC,AB,17.31,12.04,5.35,1.18,pw,0,1,168,3,10,2,0.1
NC,AB,17.31,12.04,5.35,1.18,pw,0,1,168,2,12,4,0.1
NC,AB,17.46,12.52,5.44,1.37,pw,0,0,169,1,29,9,0.1
NC,AB,17.46,12.52,5.44,1.37,pw,0,0,169,2,29,9,0.1
NC,AB,17.46,12.52,5.44,1.37,pw,0,0,169,3,29,9,0.1
NC,AB,17.24,12.76,5.34,1.48,pw,0,0,170,2,21,6,0.1
NC,AB,17.24,12.76,5.34,1.48,pw,0,0,170,3,25,9,0.1
NC,AB,17.24,12.76,5.34,1.48,pw,0,0,170,1,29,9,0.1
NC,AB,18.49,12.84,5.53,1.55,pw,0,0,171,3,25,9,0.1
NC,AB,18.49,12.84,5.53,1.55,pw,0,0,171,1,29,9,0.1
NC,AB,18.49,12.84,5.53,1.55,pw,0,0,171,2,29,9,0.1
NC,AB,16.73,11.67,5.23,0.99,pw,0,0,172,1,29,9,0.1
NC,AB,16.73,11.67,5.23,0.99,pw,0,0,172,2,29,9,0.1
NC,AB,16.73,11.67,5.23,0.99,pw,0,0,172,3,29,9,0.1
NC,AB,17.72,12.66,5.1,1.46,pw,0,0,173,2,14,6,2
NC,AB,17.72,12.66,5.1,1.46,pw,0,0,173,3,15,6,2
NC,AB,17.72,12.66,5.1,1.46,pw,0,0,173,1,24,9,0.1
NC,AB,16.55,12,5.26,1.1,pw,1,2,174,1,0.01,0.1,0.1
NC,AB,16.55,12,5.26,1.1,pw,1,2,174,3,23,9,0.1
NC,AB,16.55,12,5.26,1.1,pw,1,2,174,2,28,9,9
NC,AB,16,11.86,5.17,1.07,pw,1,2,175,1,12,8,9
NC,AB,16,11.86,5.17,1.07,pw,1,2,175,3,17,9,9
NC,AB,16,11.86,5.17,1.07,pw,1,2,175,2,26,9,9
NC,AB,17.03,12.39,5.77,1.21,pw,0,1,176,2,18,8,9
NC,AB,17.03,12.39,5.77,1.21,pw,0,1,176,1,21,9,0.1
NC,AB,17.03,12.39,5.77,1.21,pw,0,1,176,3,22,9,0.1
NC,AB,17.43,12.61,5.81,1.44,pw,1,2,177,1,0.01,0.1,0.1
NC,AB,17.43,12.61,5.81,1.44,pw,1,2,177,2,7,2,9
NC,AB,17.43,12.61,5.81,1.44,pw,1,2,177,3,15,8,0.1
NC,AB,17.35,12.52,5,1.37,pw,0,1,178,2,22,8,9
NC,AB,17.35,12.52,5,1.37,pw,0,1,178,1,24,9,0.1
NC,AB,17.35,12.52,5,1.37,pw,0,1,178,3,24,9,0.1
NC,AB,15.83,11.19,4.53,1.07,pw,0,0,179,2,0.01,0.1,0.1
NC,AB,15.83,11.19,4.53,1.07,pw,0,0,179,1,0.01,0.1,6
NC,AB,15.83,11.19,4.53,1.07,pw,0,0,179,3,24,9,9
NC,AB,16.43,11.44,4.38,1.17,pw,0,0,180,2,0.01,0.1,0.1
NC,AB,16.43,11.44,4.38,1.17,pw,0,0,180,1,0.01,0.1,9
NC,AB,16.43,11.44,4.38,1.17,pw,0,0,180,3,24,9,0.1
NC,AB,17.19,12.49,5.62,1.35,pw,0,0,181,2,0.01,0.1,9
NC,AB,17.19,12.49,5.62,1.35,pw,0,0,181,3,18,9,0.1
NC,AB,17.19,12.49,5.62,1.35,pw,0,0,181,1,18,9,9
NC,AB,17.75,11.85,5.54,1.24,pw,0,0,182,2,0.01,0.1,2
NC,AB,17.75,11.85,5.54,1.24,pw,0,0,182,1,8,4,0.1
NC,AB,17.75,11.85,5.54,1.24,pw,0,0,182,3,18,8,0.1
NC,AB,19.84,13.27,5.98,1.83,pw,0,0,183,2,0.01,0.1,0.1
NC,AB,19.84,13.27,5.98,1.83,pw,0,0,183,3,0.01,0.1,9
NC,AB,19.84,13.27,5.98,1.83,pw,0,0,183,1,12,8,9
NC,AB,19.3,12.96,5.31,1.63,pw,0,0,184,1,0.01,0.1,0.1
NC,AB,19.3,12.96,5.31,1.63,pw,0,0,184,3,9,8,9
NC,AB,19.3,12.96,5.31,1.63,pw,0,0,184,2,18,8,0.1
NC,AB,17.26,12.13,5.45,1.31,pw,0,0,185,1,0.01,0.1,0.1
NC,AB,17.26,12.13,5.45,1.31,pw,0,0,185,3,0.01,8,0.1
NC,AB,17.26,12.13,5.45,1.31,pw,0,0,185,2,8,8,0.1
NC,AB,18.75,12.92,5.89,1.49,pw,0,0,186,1,0.01,0.1,0.1
NC,AB,18.75,12.92,5.89,1.49,pw,0,0,186,2,4,2,9
NC,AB,18.75,12.92,5.89,1.49,pw,0,0,186,3,16,9,0.1
NC,AB,16.84,12,5.55,1.1,pw,0,0,187,2,9,4,0.1
NC,AB,16.84,12,5.55,1.1,pw,0,0,187,3,9,8,0.1
NC,AB,16.84,12,5.55,1.1,pw,0,0,187,1,25,9,0.1
NC,AB,17.36,12.66,5.84,1.45,pw,0,0,188,1,0.01,0.1,0.1
NC,AB,17.36,12.66,5.84,1.45,pw,0,0,188,2,0.01,0.1,0.1
NC,AB,17.36,12.66,5.84,1.45,pw,0,0,188,3,0.01,0.1,0.1
NC,AB,18.24,12.62,5.63,1.44,pw,0,0,189,1,0.01,0.1,9
NC,AB,18.24,12.62,5.63,1.44,pw,0,0,189,3,18,8,9
NC,AB,18.24,12.62,5.63,1.44,pw,0,0,189,2,23,9,2
NC,AB,17.95,13.04,5.53,1.56,pw,0,0,190,1,0.01,0.1,0.1
NC,AB,17.95,13.04,5.53,1.56,pw,0,0,190,2,12,8,9
NC,AB,17.95,13.04,5.53,1.56,pw,0,0,190,3,20,9,0.1
NC,AB,17.73,12.13,5.38,1.41,pw,0,0,191,1,0.01,0.1,0.1
NC,AB,17.73,12.13,5.38,1.41,pw,0,0,191,3,27,9,4
NC,AB,17.73,12.13,5.38,1.41,pw,0,0,191,2,29,9,0.1
NC,AB,17.88,12.88,5.67,1.33,pw,0,0,192,1,0.01,0.1,9
NC,AB,17.88,12.88,5.67,1.33,pw,0,0,192,2,10,4,9
NC,AB,17.88,12.88,5.67,1.33,pw,0,0,192,3,12,8,9
NC,AB,18.45,12.83,5.69,1.31,pw,0,0,193,1,0.01,0.1,0.1
NC,AB,18.45,12.83,5.69,1.31,pw,0,0,193,3,13,8,4
NC,AB,18.45,12.83,5.69,1.31,pw,0,0,193,2,29,9,0.1
NC,AB,17.76,12.3,5.57,1.28,pw,0,0,194,1,0.01,0.1,9
NC,AB,17.76,12.3,5.57,1.28,pw,0,0,194,2,0.01,0.1,9
NC,AB,17.76,12.3,5.57,1.28,pw,0,0,194,3,12,4,9
NC,AB,18.17,12.23,5.47,1.26,pw,0,0,195,1,0.01,0.1,0.1
NC,AB,18.17,12.23,5.47,1.26,pw,0,0,195,2,8,6,0.1
NC,AB,18.17,12.23,5.47,1.26,pw,0,0,195,3,12,6,2
NC,AB,16.7,12.33,5.32,1.09,pw,0,0,196,1,0.01,0.1,0.1
NC,AB,16.7,12.33,5.32,1.09,pw,0,0,196,2,0.01,0.1,0.1
NC,AB,16.7,12.33,5.32,1.09,pw,0,0,196,3,0.01,0.1,0.1
NC,AB,16.99,12.32,5.02,1.25,pw,0,0,197,1,0.01,0.1,9
NC,AB,16.99,12.32,5.02,1.25,pw,0,0,197,2,7,4,9
NC,AB,16.99,12.32,5.02,1.25,pw,0,0,197,3,15,6,0.1
NC,AB,17.94,12.9,5.41,1.4,pw,0,0,198,3,0.01,0.1,0.1
NC,AB,17.94,12.9,5.41,1.4,pw,0,0,198,1,0.01,0.1,9
NC,AB,17.94,12.9,5.41,1.4,pw,0,0,198,2,0.01,0.1,9
NC,AB,16.06,11.79,5.38,0.97,pw,0,0,199,3,21,8,0.1
NC,AB,16.06,11.79,5.38,0.97,pw,0,0,199,2,24,9,9
NC,AB,16.06,11.79,5.38,0.97,pw,0,0,199,1,28,9,9
NC,AB,16.36,11.7,5.27,1.15,pw,0,0,200,1,0.01,0.1,0.1
NC,AB,16.36,11.7,5.27,1.15,pw,0,0,200,3,0.01,0.1,0.1
NC,AB,16.36,11.7,5.27,1.15,pw,0,0,200,2,6,4,2
NC,AB,16.58,11.39,5.12,1.17,pw,0,0,201,3,0.01,0.1,9
NC,AB,16.58,11.39,5.12,1.17,pw,0,0,201,2,18,8,0.1
NC,AB,16.58,11.39,5.12,1.17,pw,0,0,201,1,21,9,0.1
NC,AB,17.34,12.87,5.58,1.29,pw,0,0,202,1,0.01,0.1,2
NC,AB,17.34,12.87,5.58,1.29,pw,0,0,202,2,24,9,0.1
NC,AB,17.34,12.87,5.58,1.29,pw,0,0,202,3,27,8,2
NC,AB,17.5,12.15,5.28,1.36,pw,0,0,203,1,6,2,9
NC,AB,17.5,12.15,5.28,1.36,pw,0,0,203,2,15,6,0.1
NC,AB,17.5,12.15,5.28,1.36,pw,0,0,203,3,15,6,0.1
NC,AB,18.47,11.73,5.24,1.43,pw,1,2,204,1,0.01,0.1,0.1
NC,AB,18.47,11.73,5.24,1.43,pw,1,2,204,3,15,6,4
NC,AB,18.47,11.73,5.24,1.43,pw,1,2,204,2,26,8,0.1
NC,AB,16.11,11.99,5.28,1.03,pw,0,1,205,1,6,8,0.1
NC,AB,16.11,11.99,5.28,1.03,pw,0,1,205,3,6,4,0.1
NC,AB,16.11,11.99,5.28,1.03,pw,0,1,205,2,22,8,0.1
NC,AB,16.9,12.66,5.65,1.12,pw,0,1,206,3,24,6,0.1
NC,AB,16.9,12.66,5.65,1.12,pw,0,1,206,1,25,8,2
NC,AB,16.9,12.66,5.65,1.12,pw,0,1,206,2,29,9,8
NC,AB,17.64,12.64,5.77,1.28,pw,0,1,207,2,26,9,0.1
NC,AB,17.64,12.64,5.77,1.28,pw,0,1,207,3,27,9,0.1
NC,AB,17.64,12.64,5.77,1.28,pw,0,1,207,1,28,9,9
NC,AB,16.9,11.72,5.17,1.25,pw,0,1,208,1,21,8,9
NC,AB,16.9,11.72,5.17,1.25,pw,0,1,208,2,24,8,0.1
NC,AB,16.9,11.72,5.17,1.25,pw,0,1,208,3,25,8,6
NC,AB,17.8,11.9,5.12,1.25,pw,0,1,209,1,0.01,9,9
NC,AB,17.8,11.9,5.12,1.25,pw,0,1,209,2,27,9,9
NC,AB,17.8,11.9,5.12,1.25,pw,0,1,209,3,28,9,0.1
NC,AB,16.5,11.5,4.95,1.13,pw,1,2,210,3,27,9,0.1
NC,AB,16.5,11.5,4.95,1.13,pw,1,2,210,1,29,0.1,0.1
NC,AB,16.5,11.5,4.95,1.13,pw,1,2,210,2,29,9,0.1
